id,symbol,frequency,open,high,low,close,volume,amount,pre_close,bob,eob,position
354,SHSE.600000,1d,8.9695,9.0961,8.1496,8.7549,420675691,6723071040.0,8.7219,2015-06-29 00:00:00+08:00,2015-06-29 00:00:00+08:00,0
355,SHSE.600000,1d,8.7659,9.3437,8.7549,9.3327,375411270,6204981732.0,8.7549,2015-06-30 00:00:00+08:00,2015-06-30 00:00:00+08:00,0
356,SHSE.600000,1d,9.2501,9.3162,8.9145,8.9805,250555997,4180149244.0,9.3327,2015-07-01 00:00:00+08:00,2015-07-01 00:00:00+08:00,0
357,SHSE.600000,1d,9.0796,9.2611,8.6999,9.008,322264859,5297602404.0,8.9805,2015-07-02 00:00:00+08:00,2015-07-02 00:00:00+08:00,0
358,SHSE.600000,1d,9.019,9.1566,8.3092,8.7329,312701072,5041249946.0,9.008,2015-07-03 00:00:00+08:00,2015-07-03 00:00:00+08:00,0
359,SHSE.600000,1d,9.5748,9.6078,9.1511,9.4758,659421895,11195522994.0,8.7329,2015-07-06 00:00:00+08:00,2015-07-06 00:00:00+08:00,0
360,SHSE.600000,1d,9.3217,9.8059,9.0575,9.6684,713763502,12379048406.0,9.4758,2015-07-07 00:00:00+08:00,2015-07-07 00:00:00+08:00,0
361,SHSE.600000,1d,8.9145,9.6298,8.6999,8.7769,837950419,13833635468.0,9.6684,2015-07-08 00:00:00+08:00,2015-07-08 00:00:00+08:00,0
362,SHSE.600000,1d,8.7769,9.5748,8.4632,9.3272,545237273,8927542091.0,8.7769,2015-07-09 00:00:00+08:00,2015-07-09 00:00:00+08:00,0
363,SHSE.600000,1d,9.2226,9.9875,9.1621,9.5088,647768569,11376342740.0,9.3272,2015-07-10 00:00:00+08:00,2015-07-10 00:00:00+08:00,0
364,SHSE.600000,1d,9.3492,9.6188,9.2501,9.3767,372594650,6364720151.0,9.5088,2015-07-13 00:00:00+08:00,2015-07-13 00:00:00+08:00,0
365,SHSE.600000,1d,9.2336,9.3437,9.0025,9.2171,305725800,5111292893.0,9.3767,2015-07-14 00:00:00+08:00,2015-07-14 00:00:00+08:00,0
366,SHSE.600000,1d,9.1896,9.4262,9.0851,9.3932,348253550,5845359000.0,9.2171,2015-07-15 00:00:00+08:00,2015-07-15 00:00:00+08:00,0
367,SHSE.600000,1d,9.3932,9.4207,9.1951,9.3327,181402598,3069471172.0,9.3932,2015-07-16 00:00:00+08:00,2015-07-16 00:00:00+08:00,0
368,SHSE.600000,1d,9.3712,9.4592,9.2887,9.3657,195927578,3336786144.0,9.3327,2015-07-17 00:00:00+08:00,2015-07-17 00:00:00+08:00,0
369,SHSE.600000,1d,9.3547,9.3712,9.1621,9.1786,172918155,2908824607.0,9.3657,2015-07-20 00:00:00+08:00,2015-07-20 00:00:00+08:00,0
370,SHSE.600000,1d,9.1236,9.2006,8.9695,9.0135,156268261,2572676436.0,9.1786,2015-07-21 00:00:00+08:00,2015-07-21 00:00:00+08:00,0
371,SHSE.600000,1d,8.986,9.0135,8.887,8.8925,120352700,1956978868.0,9.0135,2015-07-22 00:00:00+08:00,2015-07-22 00:00:00+08:00,0
372,SHSE.600000,1d,8.9365,9.0851,8.9035,9.041,114525468,1878869159.0,8.8925,2015-07-23 00:00:00+08:00,2015-07-23 00:00:00+08:00,0
373,SHSE.600000,1d,9.041,9.0741,8.876,8.8815,123609179,2016987556.0,9.041,2015-07-24 00:00:00+08:00,2015-07-24 00:00:00+08:00,0
374,SHSE.600000,1d,8.8044,8.8594,8.1661,8.2046,225091581,3515372642.0,8.8815,2015-07-27 00:00:00+08:00,2015-07-27 00:00:00+08:00,0
375,SHSE.600000,1d,8.0781,8.4743,8.045,8.3862,246095094,3717225976.0,8.2046,2015-07-28 00:00:00+08:00,2015-07-28 00:00:00+08:00,0
376,SHSE.600000,1d,8.3752,8.4192,8.3202,8.4137,135858697,2063868116.0,8.3862,2015-07-29 00:00:00+08:00,2015-07-29 00:00:00+08:00,0
377,SHSE.600000,1d,8.4137,8.4522,8.1881,8.1991,118921723,1807407771.0,8.4137,2015-07-30 00:00:00+08:00,2015-07-30 00:00:00+08:00,0
378,SHSE.600000,1d,8.2376,8.3422,8.0615,8.2927,234941266,3516273899.0,8.1991,2015-07-31 00:00:00+08:00,2015-07-31 00:00:00+08:00,0
379,SHSE.600000,1d,8.2486,8.5843,8.1771,8.5568,212367132,3246435574.0,8.2927,2015-08-03 00:00:00+08:00,2015-08-03 00:00:00+08:00,0
